tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid,oid,class_name
ztf,58368.4709954001,614470992115015028,2,614470992115,20.140007,1,614,0.37043795,15.185573,12.728705,,15.2088,,0.054860793,100.0,0.0057084123,0.0103,,110.0065067,18.290496,0.43666667,t8_f5_c3,0.0,15.1988,0.0106,565120221.0,False,True,False,,bulk_1.0.0,0.0,6.17473052115015e+17,ZTF17aaaihnj,AGN
ztf,58371.47305560019,617473052115015023,2,617473052115,20.164787,1,617,0.74359936,16.127422,12.796289,,16.0457,,0.039262176,100.0,0.0018260865,0.0207,,110.0065162,18.2907528,0.46333334,t8_f5_c3,0.0,16.0342,0.0215,565120221.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaaihnj,AGN
ztf,58380.48730320018,626487302215010025,1,626487302215,20.803194,-1,626,0.21374385,20.452406,18.921093,,20.6762,,0.16018924,0.034352638,0.03909381,0.3574,,84.4835223,24.4533619,0.84,t8_f5_c3,0.0,20.5175,0.3935,611120122.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaackai,AGN
ztf,58423.54141200008,669541414315010000,2,669541414315,20.0488,-1,669,0.279886,20.2666,19.333252,,20.1979,,0.247785,0.10095375,0.104890354,0.4116,,157.6307318,41.3956193,0.713333,t12_f5_c3,,20.4091,0.6406,,False,True,False,,bulk_1.0.0,0.0,6.8453520431501e+17,ZTF17aaajfgh,AGN
ztf,58425.411840300076,671411842215010023,1,671411842215,20.6081,-1,671,0.540138,20.7034,18.867735,,20.5391,,0.296429,0.05169034,0.054658175,0.3698,,84.483418,24.4533449,0.673333,t12_f5_c3,,20.4828,0.4477,,False,True,False,,bulk_1.0.0,0.0,6.7238056221501e+17,ZTF17aaackai,AGN
ztf,58426.3805670999,672380562215010021,1,672380562215,20.83098,-1,672,0.06539757,20.31904,18.956287,,20.1574,,0.1921889,0.051277436,0.05478067,0.2198,,84.4835714,24.4533583,0.7366667,t8_f5_c3,0.0,19.9927,0.2401,611120122.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaackai,AGN
ztf,58426.52442129981,672524424315010000,2,672524424315,20.3632,-1,672,0.096495,20.4186,19.274809,,19.8295,,0.226411,0.07420457,0.07895532,0.2607,,157.6307355,41.3957113,0.59,t12_f5_c3,,19.9477,0.3722,,False,True,False,,bulk_1.0.0,0.0,6.8453520431501e+17,ZTF17aaajfgh,AGN
ztf,58430.36407409981,676364072115015036,1,676364072115,20.793531,1,676,0.48696458,15.976244,12.636699,,16.1364,,0.032265868,100.0,0.0014891047,0.0233,,110.0062883,18.2905174,0.58,t8_f5_c3,0.0,16.1336,0.0237,565120121.0,False,True,False,,bulk_1.0.0,0.0,6.8542464211501e+17,ZTF17aaaihnj,AGN
ztf,58432.49289349979,678492894315010004,1,678492894315,20.6489,-1,678,0.435283,21.0515,19.765875,,20.5584,,0.327169,0.09550784,0.1001202,0.3359,,157.6308398,41.3956618,0.706667,t12_f5_c3,,21.2602,0.8195,,False,True,False,,bulk_1.0.0,0.0,6.8453520431501e+17,ZTF17aaajfgh,AGN
ztf,58432.53420139989,678534204315010003,2,678534204315,20.313158,-1,678,0.15559724,20.046597,19.44173,,19.9109,,0.15126489,0.08074318,0.08665463,0.2544,,157.6307577,41.3956845,0.81666666,t8_f5_c3,0.0,19.744,0.2794,712120243.0,False,True,False,,bulk_1.0.0,0.0,6.8453520431501e+17,ZTF17aaajfgh,AGN
ztf,58436.35442129988,682354422115010374,2,682354422115,19.067627,-1,682,0.77761924,15.104791,12.993113,,15.5887,,0.0423218,100.0,0.006051918,0.0144,,110.0062434,18.2904253,0.71666664,t8_f5_c3,0.0,15.6839,0.0172,565120221.0,False,True,False,,bulk_1.0.0,0.0,6.8542464211501e+17,ZTF17aaaihnj,AGN
ztf,58437.4748958,683474892115010012,1,683474892115,20.4331,-1,683,0.188689,15.6828,12.759112,,15.6754,,0.02308,100.0,0.0015622869,0.0144,,110.0063781,18.2905738,0.526667,t12_f5_c3,,15.6688,0.0148,,False,True,False,,bulk_1.0.0,0.0,6.8542464211501e+17,ZTF17aaaihnj,AGN
ztf,58438.53520830022,684535204315010002,2,684535204315,20.706459,-1,684,0.099365786,20.178524,19.3728,,19.8052,,0.16410989,0.07234294,0.07813492,0.1838,,157.6307435,41.3956919,0.68666667,t8_f5_c3,0.0,19.9589,0.2703,712120243.0,False,True,False,,bulk_1.0.0,0.0,7.1053701431501e+17,ZTF17aaajfgh,AGN
ztf,58439.424641199876,685424642115010015,1,685424642115,20.668114,-1,685,0.47911617,15.850902,12.748622,,15.8574,,0.053807322,100.0,0.0030897937,0.0172,,110.0065547,18.2906156,0.31333333,t8_f5_c3,0.0,15.7961,0.0172,565120121.0,False,True,False,,bulk_1.0.0,0.0,6.8743600211501e+17,ZTF17aaaihnj,AGN
ztf,58441.43600689992,687436002115010004,2,687436002115,20.306028,-1,687,0.31075323,15.857868,12.9181,,16.0283,,0.10396947,100.0,0.006934236,0.0189,,110.0064141,18.2906493,0.35666665,t8_f5_c3,0.0,16.0252,0.0197,565120221.0,False,True,False,,bulk_1.0.0,0.0,6.8746280211501e+17,ZTF17aaaihnj,AGN
ztf,58441.462800899986,687462802115010015,1,687462802115,20.72207,-1,687,0.612681,15.840924,12.749198,,15.7448,,0.026397796,100.0,0.001530654,0.0153,,110.0062493,18.2905161,0.57666665,t8_f5_c3,0.0,15.7399,0.0156,565120121.0,False,True,False,,bulk_1.0.0,0.0,7.1031638211501e+17,ZTF17aaaihnj,AGN
ztf,58441.462800899986,687462802115010011,1,687462802115,20.72207,-1,687,0.35206625,16.010233,12.740146,,16.0472,,0.0688885,100.0,0.0033893134,0.0189,,110.0064175,18.2904527,0.32666665,t8_f5_c3,0.0,15.8537,0.0168,565120121.0,False,True,False,,bulk_1.0.0,0.0,7.1031638211501e+17,ZTF17aaaihnj,AGN
ztf,58455.476678200066,701476674315010002,2,701476674315,20.238,-1,701,0.642688,20.3372,19.304695,,20.5267,,0.232621,0.085492715,0.08987663,0.455,,157.6309025,41.3955899,0.763333,t12_f5_c3,,20.7435,0.7114,,False,True,False,,bulk_1.0.0,0.0,7.1053701431501e+17,ZTF17aaajfgh,AGN
ztf,58455.53924770001,701539240615010019,2,701539240615,17.7544,-1,701,0.613947,16.0384,17.271547,,15.1085,,0.143581,0.34196225,0.4470496,0.0307,,141.8478963,30.4406816,0.453333,t12_f5_c3,,14.9132,0.0326,,False,True,False,,bulk_1.0.0,0.0,7.10470150615015e+17,ZTF17aaajazz,AGN
ztf,58455.53924770001,701539240615010019,2,701539240615,17.7544,-1,701,0.613947,16.0384,17.271547,,15.1085,,0.143581,0.34196225,0.4470496,0.0307,,141.8478963,30.4406816,0.453333,t12_f5_c3,,14.9132,0.0326,,False,True,False,,bulk_1.0.0,0.0,7.10470150615015e+17,ZTF17aaajazz,AGN
ztf,58461.52350689983,707523500615015001,2,707523500615,20.110292,1,707,0.59076846,19.257511,15.69443,,19.6071,,0.14238021,100.0,0.005348318,0.3509,,141.8480199,30.4406951,0.73333335,t8_f5_c3,0.0,19.6901,0.4512,666120206.0,False,True,False,,bulk_1.0.0,0.0,7.10470150615015e+17,ZTF17aaajazz,AGN
ztf,58461.52350689983,707523500615015001,2,707523500615,20.110292,1,707,0.59076846,19.257511,15.69443,,19.6071,,0.14238021,100.0,0.005348318,0.3509,,141.8480199,30.4406951,0.73333335,t8_f5_c3,0.0,19.6901,0.4512,666120206.0,False,True,False,,bulk_1.0.0,0.0,7.10470150615015e+17,ZTF17aaajazz,AGN
ztf,58461.53269679984,707532694315010002,2,707532694315,20.17857,-1,707,0.29298997,20.319437,19.311636,,20.1272,,0.21533495,0.080408156,0.08511268,0.3717,,157.6307305,41.3956156,0.8433333,t8_f5_c3,0.0,20.214,0.5162,712120243.0,False,True,False,,bulk_1.0.0,0.0,7.1053701431501e+17,ZTF17aaajfgh,AGN
ztf,58464.31067130016,710310675715015045,2,710310675715,20.1797,1,710,0.275651,20.3055,18.176344,,20.3218,,0.241781,100.0,0.03402199,0.3872,,87.2152867,21.9373063,0.71,t12_f5_c3,,20.0887,0.3981,,False,True,False,,bulk_1.0.0,0.0,7.28213285715015e+17,ZTF17aaabobi,AGN
ztf,58464.316388899926,710316382115010015,1,710316382115,20.559652,-1,710,0.5749515,15.89757,12.746002,,15.8944,,0.061867274,100.0,0.0033949544,0.0177,,110.0062788,18.2906302,0.50333333,t8_f5_c3,0.0,15.8861,0.018,565120121.0,False,True,False,,bulk_1.0.0,0.0,7.26465862115015e+17,ZTF17aaaihnj,AGN
ztf,58464.47015050007,710470150615015003,1,710470150615,20.871956,1,710,0.80914485,19.58417,16.341772,,19.6157,,0.15405816,100.0,0.0077754497,0.2018,,141.8481051,30.4407678,0.5466667,t8_f5_c3,0.0,19.6083,0.2336,666120106.0,False,True,False,,bulk_1.0.0,0.0,7.27439730615015e+17,ZTF17aaajazz,AGN
ztf,58464.47015050007,710470150615015003,1,710470150615,20.871956,1,710,0.80914485,19.58417,16.341772,,19.6157,,0.15405816,100.0,0.0077754497,0.2018,,141.8481051,30.4407678,0.5466667,t8_f5_c3,0.0,19.6083,0.2336,666120106.0,False,True,False,,bulk_1.0.0,0.0,7.27439730615015e+17,ZTF17aaajazz,AGN
ztf,58464.5370139,710537014315010002,2,710537014315,20.850538,-1,710,0.1607415,20.251467,19.339722,,20.3386,,0.13876049,0.05263358,0.059919413,0.2604,,157.6307041,41.3956499,0.8333333,t8_f5_c3,0.0,20.3929,0.349,712120243.0,False,True,False,,bulk_1.0.0,0.0,7.4044606431501e+17,ZTF17aaajfgh,AGN
ztf,58465.25480319979,711254804115010000,2,711254804115,20.293629,-1,711,0.33375165,19.774641,17.176956,,19.38,,0.16464403,100.0,0.01504777,0.1473,,62.9454214,13.4047544,0.7033333,t8_f5_c3,0.0,19.2992,0.1715,508120241.0,False,True,False,,bulk_1.0.0,0.0,7.3212884411501e+17,ZTF17aaacfxd,AGN
ztf,58471.5358564998,717535854315010001,2,717535854315,20.5758,-1,717,0.141866,20.3314,19.306944,,20.1512,,0.240368,0.089340046,0.09356088,0.2657,,157.6307368,41.3956711,0.69,t12_f5_c3,,20.1427,0.3368,,False,True,False,,bulk_1.0.0,0.0,7.4044606431501e+17,ZTF17aaajfgh,AGN
ztf,58480.46586810006,726465862115015021,1,726465862115,19.591795,1,726,0.9073024,15.527969,12.611383,,15.6676,,0.044257145,100.0,0.0030154276,0.0161,,110.0066777,18.2906473,0.66333336,t8_f5_c3,0.0,15.6475,0.0167,565120121.0,False,True,False,,bulk_1.0.0,0.0,7.5425667211501e+17,ZTF17aaaihnj,AGN
ztf,58481.43973380001,727439730615015001,2,727439730615,20.202759,1,727,0.8717561,19.18579,15.6916485,,18.9867,,0.15847763,100.0,0.006343249,0.1695,,141.8479287,30.4406009,0.50333333,t8_f5_c3,0.0,18.7681,0.1635,666120206.0,False,True,False,,bulk_1.0.0,0.0,7.32433590615015e+17,ZTF17aaajazz,AGN
ztf,58481.43973380001,727439730615015001,2,727439730615,20.202759,1,727,0.8717561,19.18579,15.6916485,,18.9867,,0.15847763,100.0,0.006343249,0.1695,,141.8479287,30.4406009,0.50333333,t8_f5_c3,0.0,18.7681,0.1635,666120206.0,False,True,False,,bulk_1.0.0,0.0,7.32433590615015e+17,ZTF17aaajazz,AGN
ztf,58482.21328700008,728213285715015092,2,728213285715,19.819593,1,728,0.2993646,19.826725,18.094812,,19.874,,0.20772493,100.0,0.042142794,0.3222,,87.2152804,21.9373079,0.6766667,t8_f5_c3,0.0,20.2626,0.5875,562120257.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaabobi,AGN
ztf,58486.128842600156,732128844115010001,2,732128844115,20.267082,-1,732,0.57056063,19.737593,17.180407,,20.152,,0.21571623,0.005515275,0.020464838,0.3297,,62.9454638,13.4045043,0.68,t8_f5_c3,0.0,20.3156,0.4825,508120241.0,False,True,False,,bulk_1.0.0,0.0,7.5321785411501e+17,ZTF17aaacfxd,AGN
ztf,58486.433599499986,732433590615015003,1,732433590615,20.463541,1,732,0.35001996,19.730515,16.348703,,19.6165,,0.1990374,100.0,0.008835076,0.193,,141.8479485,30.4408814,0.6766667,t8_f5_c3,0.0,19.6975,0.2443,666120106.0,False,True,False,,bulk_1.0.0,0.0,7.40470210615015e+17,ZTF17aaajazz,AGN
ztf,58486.433599499986,732433590615015003,1,732433590615,20.463541,1,732,0.35001996,19.730515,16.348703,,19.6165,,0.1990374,100.0,0.008835076,0.193,,141.8479485,30.4408814,0.6766667,t8_f5_c3,0.0,19.6975,0.2443,666120106.0,False,True,False,,bulk_1.0.0,0.0,7.40470210615015e+17,ZTF17aaajazz,AGN
ztf,58486.461631900165,732461634315010002,2,732461634315,20.575619,-1,732,0.15734847,20.158516,19.382458,,20.1426,,0.16152632,0.07320748,0.07903507,0.2539,,157.6307354,41.3956565,0.88,t8_f5_c3,0.0,19.995,0.2833,712120243.0,False,True,False,,bulk_1.0.0,0.0,7.4044606431501e+17,ZTF17aaajfgh,AGN
ztf,58490.19089120021,736190894115010001,2,736190894115,20.485367,-1,736,0.4119231,19.693245,17.18471,,19.4504,,0.1299674,100.0,0.012894965,0.1532,,62.9453153,13.4046297,0.75333333,t8_f5_c3,0.0,19.3742,0.1787,508120241.0,False,True,False,,bulk_1.0.0,0.0,7.5321785411501e+17,ZTF17aaacfxd,AGN
ztf,58491.44188660011,737441880615015000,1,737441880615,20.3557,1,737,0.970221,19.4699,16.335707,,20.2431,,0.177709,100.0,0.009909051,0.3806,,141.8481464,30.4409336,0.64,t12_f5_c3,,20.2281,0.4458,,False,True,False,,bulk_1.0.0,0.0,7.40470210615015e+17,ZTF17aaajazz,AGN
ztf,58491.44188660011,737441880615015000,1,737441880615,20.3557,1,737,0.970221,19.4699,16.335707,,20.2431,,0.177709,100.0,0.009909051,0.3806,,141.8481464,30.4409336,0.64,t12_f5_c3,,20.2281,0.4458,,False,True,False,,bulk_1.0.0,0.0,7.40470210615015e+17,ZTF17aaajazz,AGN
ztf,58491.53307869984,737533074315010001,2,737533074315,20.161636,-1,737,0.43583828,20.121,19.401297,,20.2858,,0.17252497,0.08358937,0.08891412,0.406,,157.6308049,41.3955998,0.78,t8_f5_c3,0.0,20.4503,0.6055,712120243.0,False,True,False,,bulk_1.0.0,0.0,7.4044606431501e+17,ZTF17aaajfgh,AGN
ztf,58493.24641200015,739246412115010020,1,739246412115,20.511475,-1,739,0.45887032,15.794847,12.75193,,16.0353,,0.05096377,100.0,0.003090972,0.0173,,110.0065631,18.290565,0.07714286,t8_f5_c3,0.0,15.7664,0.0159,565120121.0,False,True,False,,bulk_1.0.0,0.0,7.5425667211501e+17,ZTF17aaaihnj,AGN
ztf,58494.446064800024,740446064315010002,2,740446064315,20.922218,-1,740,0.17584106,20.318121,19.312157,,20.3127,,0.18813008,0.06905556,0.07448566,0.2373,,157.6307058,41.3956456,0.8385714,t15_f5_c3,0.0,20.452,0.3434,712120243.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajfgh,AGN
ztf,58494.4702198999,740470210615015002,1,740470210615,20.744608,1,740,0.63558656,19.153051,16.315382,,19.2726,,0.09435111,100.0,0.006913206,0.1349,,141.8480592,30.4408234,0.51714283,t15_f5_c3,0.0,19.2812,0.1579,666120106.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajazz,AGN
ztf,58494.4702198999,740470210615015002,1,740470210615,20.744608,1,740,0.63558656,19.153051,16.315382,,19.2726,,0.09435111,100.0,0.006913206,0.1349,,141.8480592,30.4408234,0.51714283,t15_f5_c3,0.0,19.2812,0.1579,666120106.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajazz,AGN
ztf,58507.2178588002,753217854115010001,2,753217854115,20.056105,-1,753,0.36042506,19.64215,17.189913,,19.5898,,0.20514536,0.008018578,0.02143711,0.2584,,62.945383,13.4045723,0.81285715,t15_f5_c3,0.0,19.387,0.2723,508120241.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaacfxd,AGN
ztf,58508.20484950021,754204842115010010,1,754204842115,20.281,-1,754,0.62503,16.1141,12.735283,,16.2416,,0.147501,100.0,0.006565508,0.025,,110.0064562,18.2907271,0.028571,t15_f5_c3,,16.2358,0.0258,,False,True,False,,bulk_1.0.0,0.0,7.5425667211501e+17,ZTF17aaaihnj,AGN
ztf,58508.25667819986,754256672115010005,2,754256672115,19.969246,-1,754,0.44886062,16.744165,12.878431,,17.2164,,0.18533856,100.0,0.005268321,0.0589,,110.0064504,18.2906846,0.044285715,t15_f5_c3,0.0,17.2271,0.0635,565120221.0,False,True,False,,bulk_1.0.0,0.0,7.6820667211501e+17,ZTF17aaaihnj,AGN
ztf,58522.20667820005,768206672115010008,2,768206672115,20.552969,-1,768,0.13541621,15.345544,12.9626665,,15.3909,,0.07278418,100.0,0.008107482,0.0104,,110.0063939,18.2905903,0.16571428,t15_f5_c3,0.0,15.3925,0.0107,565120221.0,False,True,False,,bulk_1.0.0,0.0,7.89235742115015e+17,ZTF17aaaihnj,AGN
ztf,58539.199236100074,785199235715015035,2,785199235715,20.275671,1,785,0.09248853,20.252495,18.168728,,20.2042,,0.20682055,100.0,0.03034496,0.3776,,87.2153445,21.937231,0.6785714,t15_f5_c3,0.0,20.4833,0.6221,562120257.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaabobi,AGN
ztf,58541.25717590004,787257170615010000,1,787257170615,20.571106,-1,787,0.31444284,19.734406,16.449453,,20.2472,,0.20594105,100.0,0.009994528,0.4231,,141.8477956,30.4409049,0.4757143,t15_f5_c3,0.0,20.2498,0.5033,666120106.0,False,True,False,,bulk_1.0.0,0.0,8.13214090615015e+17,ZTF17aaajazz,AGN
ztf,58541.25717590004,787257170615010000,1,787257170615,20.571106,-1,787,0.31444284,19.734406,16.449453,,20.2472,,0.20594105,100.0,0.009994528,0.4231,,141.8477956,30.4409049,0.4757143,t15_f5_c3,0.0,20.2498,0.5033,666120106.0,False,True,False,,bulk_1.0.0,0.0,8.13214090615015e+17,ZTF17aaajazz,AGN
ztf,58542.140740700066,788140744115015003,1,788140744115,20.476236,1,788,0.43603003,19.670187,17.471342,,19.5382,,0.14090972,0.012364992,0.018595288,0.1693,,62.9455056,13.4045777,0.89285713,t15_f5_c3,0.0,19.5979,0.2252,508120141.0,False,True,False,,bulk_1.0.0,0.0,8.06127594115015e+17,ZTF17aaacfxd,AGN
ztf,58543.22952549998,789229522115015031,1,789229522115,20.378178,1,789,0.33514076,14.993855,12.565362,,15.0159,,0.04739181,100.0,0.0050618113,0.0091,,110.0065089,18.2904989,0.34,t15_f5_c3,0.0,15.005,0.0092,565120121.0,False,True,False,,bulk_1.0.0,0.0,7.89235742115015e+17,ZTF17aaaihnj,AGN
ztf,58543.235740699805,789235742115015047,2,789235742115,17.397444,1,789,0.18043143,14.259939,12.5864315,,14.2469,,0.0415909,0.0021327713,0.008904205,0.0213,,110.0064758,18.2905617,0.3342857,t15_f5_c3,0.0,14.2445,0.0255,565120221.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaaihnj,AGN
ztf,58560.12759259995,806127594115015002,2,806127594115,19.730257,1,806,0.9529265,19.638363,16.983524,,19.317,,0.19974762,0.0054526306,0.017319921,0.2632,,62.9452482,13.4044605,0.69,t15_f5_c3,0.0,19.4543,0.3804,508120241.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaacfxd,AGN
ztf,58567.21409719996,813214090615015003,2,813214090615,20.473,1,813,0.4807234,19.403502,15.6995735,,19.4458,,0.16627501,100.0,0.005486,0.2504,,141.8479804,30.4407174,0.40571427,t15_f5_c3,0.0,19.4246,0.2861,666120206.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajazz,AGN
ztf,58567.21409719996,813214090615015003,2,813214090615,20.473,1,813,0.4807234,19.403502,15.6995735,,19.4458,,0.16627501,100.0,0.005486,0.2504,,141.8479804,30.4407174,0.40571427,t15_f5_c3,0.0,19.4246,0.2861,666120206.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajazz,AGN
ztf,58567.244953699876,813244954315010003,2,813244954315,20.771,-1,813,0.175392,20.2728,19.330637,,19.854,,0.15446,0.05830844,0.06485606,0.185,,157.6307105,41.3956498,0.814286,t15_f5_c3,,19.7701,0.2185,,False,True,False,,bulk_1.0.0,0.0,8.2621718431501e+17,ZTF17aaajfgh,AGN
ztf,58575.224988400005,821224984315010001,2,821224984315,19.3848,-1,821,0.060906,19.7536,19.653843,,19.2002,,0.305006,0.27559027,0.27823123,0.3858,,157.6307007,41.3957117,0.444286,t15_f5_c3,,19.4018,0.5961,,False,True,False,,bulk_1.0.0,0.0,8.4516315431501e+17,ZTF17aaajfgh,AGN
ztf,58580.21718750009,826217184315010001,2,826217184315,20.7616,-1,826,0.46105242,20.410294,19.277721,,20.1814,,0.21174386,0.069532216,0.07460742,0.2463,,157.6307891,41.3955821,0.91,t15_f5_c3,0.0,20.329,0.3601,712120243.0,False,True,False,,bulk_1.0.0,0.0,8.4516315431501e+17,ZTF17aaajfgh,AGN
ztf,58583.26195599977,829261954315010003,2,829261954315,20.293682,-1,829,0.3454496,19.951563,19.500172,,19.6841,,0.16251922,0.10197014,0.1072378,0.1973,,157.6308284,41.395675,0.8385714,t15_f5_c3,0.0,19.6785,0.2509,712120243.0,False,True,False,,bulk_1.0.0,0.0,8.4516315431501e+17,ZTF17aaajfgh,AGN
ztf,58586.19528939994,832195284315010003,2,832195284315,20.1813,-1,832,0.418827,20.2751,19.329672,,19.7806,,0.188889,0.07380882,0.07907429,0.2962,,157.6307113,41.3955774,0.638571,t15_f5_c3,,19.7921,0.3838,,False,True,False,,bulk_1.0.0,0.0,8.4516315431501e+17,ZTF17aaajfgh,AGN
ztf,58592.24202550016,838242024315010001,2,838242024315,19.7402,-1,838,0.433634,20.2091,19.35854,,20.0716,,0.329691,0.14777483,0.15061995,0.583,,157.6306504,41.3955806,0.63,t15_f5_c3,,19.6852,0.5246,,False,True,False,,bulk_1.0.0,0.0,8.4516315431501e+17,ZTF17aaajfgh,AGN
ztf,58594.19530089991,840195302115010018,1,840195302115,19.199644,-1,840,1.0320114,15.831236,12.749763,,16.3052,,0.10367107,100.0,0.006068314,0.0324,,110.0061567,18.2906814,0.38428572,t15_f5_c3,0.0,16.328,0.0367,565120121.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaaihnj,AGN
ztf,58599.16315970011,845163154315010002,2,845163154315,20.551018,-1,845,0.10267639,20.118834,19.402416,,19.9221,,0.15388486,0.07353526,0.07954789,0.2218,,157.630743,41.3957001,0.89428574,t15_f5_c3,0.0,20.2293,0.376,712120243.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajfgh,AGN
ztf,58608.18771990016,854187710615015000,1,854187710615,20.648537,1,854,0.7878036,19.622726,16.343685,,19.5228,,0.1664527,100.0,0.008122211,0.1983,,141.8480955,30.44076,0.55142856,t15_f5_c3,0.0,19.5439,0.2393,666120106.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajazz,AGN
ztf,58608.18771990016,854187710615015000,1,854187710615,20.648537,1,854,0.7878036,19.622726,16.343685,,19.5228,,0.1664527,100.0,0.008122211,0.1983,,141.8480955,30.44076,0.55142856,t15_f5_c3,0.0,19.5439,0.2393,666120106.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajazz,AGN
ztf,58617.24562499998,863245624315010001,2,863245624315,19.9219,-1,863,0.066674,20.2179,19.354544,,19.3398,,0.28619,0.1259115,0.12921473,0.2584,,157.6306947,41.3957116,0.474286,t15_f5_c3,,19.2171,0.2962,,False,True,False,,bulk_1.0.0,0.0,8.8622376431501e+17,ZTF17aaajfgh,AGN
ztf,58634.181828700006,880181824315010001,2,880181824315,20.51757,-1,880,0.10741066,20.131872,19.395737,,20.0393,,0.16464016,0.0779472,0.08357597,0.2785,,157.6307171,41.395666,0.95428574,t17_f5_c3,0.0,20.1055,0.3783,712120243.0,False,True,False,,bulk_1.0.0,0.0,8.8622376431501e+17,ZTF17aaajfgh,AGN
ztf,58637.174942099955,883174944315010001,2,883174944315,20.530436,-1,883,0.14307693,20.045378,19.442429,,19.8544,,0.15677942,0.08428648,0.08997249,0.2278,,157.6307574,41.395684,0.95857143,t17_f5_c3,0.0,19.7477,0.2642,712120243.0,False,True,False,,bulk_1.0.0,0.0,8.8622376431501e+17,ZTF17aaajfgh,AGN
ztf,58640.22376159998,886223764315010001,2,886223764315,20.292885,-1,886,0.24856788,20.144644,19.38931,,20.7748,,0.17307943,0.08094865,0.08632011,0.6209,,157.6307944,41.3956719,0.93,t17_f5_c3,0.0,20.7869,0.8036,712120243.0,False,True,False,,bulk_1.0.0,0.0,9.0818283431501e+17,ZTF17aaajfgh,AGN
ztf,58654.17766200006,900177664315010000,2,900177664315,19.8656,-1,900,0.451413,20.1985,19.363417,,20.8023,,0.24404,0.10923799,0.11309098,0.8637,,157.6307993,41.3955936,0.88,t17_f5_c3,,20.3455,0.7276,,False,True,False,,bulk_1.0.0,0.0,9.0818283431501e+17,ZTF17aaajfgh,AGN
ztf,58662.18283559987,908182834315010001,2,908182834315,19.85689,-1,908,0.3556843,19.809837,19.604965,,19.5348,,0.19096956,0.15384567,0.15813026,0.2592,,157.6307696,41.395607,0.91571426,t17_f5_c3,0.9988384,19.7071,0.3896,712120243.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaajfgh,AGN
ztf,58694.46526619978,940465264115015035,1,940465264115,20.162552,1,940,0.2737321,19.136684,17.38403,,19.2388,,0.14908823,0.02676439,0.029674342,0.1735,,62.9453678,13.40462,0.81,t17_f5_c3,0.75755835,19.1343,0.1982,508120141.0,True,True,False,,bulk_1.0.0,0.0,0.0,ZTF17aaacfxd,AGN
ztf,58735.51966439979,981519665715010019,2,981519665715,20.0341,-1,981,0.264108,19.8581,18.649391,,20.3166,,0.240222,0.02630702,0.07890947,0.5344,,87.2152766,21.9372317,0.682857,t17_f5_c3,,20.3439,0.702,,False,True,False,,bulk_1.0.0,0.0,1.00949642571501e+18,ZTF17aaabobi,AGN
ztf,58739.52403939981,985524032115015016,1,985524032115,19.243044,1,985,0.54098195,15.12883,12.579003,,15.3309,,0.056327187,100.0,0.005380065,0.0155,,110.0064665,18.2904055,0.54,t17_f5_c3,0.03035507,15.3261,0.0176,565120121.0,False,True,False,,bulk_1.0.0,0.0,1.01343222211501e+18,ZTF17aaaihnj,AGN
ztf,58741.46266200021,987462665715010015,2,987462665715,19.695555,-1,987,0.1718568,19.486246,18.80581,,19.3657,,0.19447531,0.058447085,0.10391789,0.33,,87.2153069,21.9372785,0.83,t17_f5_c3,0.9999895,19.4132,0.4422,562120257.0,False,True,False,,bulk_1.0.0,0.0,1.00949642571501e+18,ZTF17aaabobi,AGN
ztf,58748.50381939998,994503811915010021,1,994503811915,19.9725,-1,994,0.382882,20.1394,18.274187,,19.9072,,0.295935,100.0,0.05310202,0.3355,,46.9847726,-4.0621396,0.912857,t17_f5_c3,,19.9311,0.4373,,False,True,False,,bulk_1.0.0,0.0,9.9731407191501e+17,ZTF17aaafwbf,AGN
